month,product_id,demand_units
2025-02,SKU-028,154
2025-02,SKU-029,34
2025-02,SKU-030,373
2025-02,SKU-031,87
2025-02,SKU-032,137
2025-02,SKU-033,154
2025-02,SKU-034,154
2025-02,SKU-035,58
2025-02,SKU-036,59
2025-02,SKU-037,142
2025-02,SKU-038,77
2025-02,SKU-039,254
2025-02,SKU-040,139
2025-02,SKU-041,532
2025-02,SKU-042,22
2025-02,SKU-043,172
2025-02,SKU-044,88
2025-02,SKU-045,83
2025-02,SKU-046,69
2025-02,SKU-047,59
2025-02,SKU-048,78
2025-02,SKU-049,114
2025-02,SKU-050,29
2025-02,SKU-051,76
2025-02,SKU-052,99
2025-02,SKU-053,67
2025-02,SKU-054,127
2025-02,SKU-055,199
2025-02,SKU-056,35
2025-02,SKU-057,174
2025-02,SKU-058,269
2025-02,SKU-059,40
2025-02,SKU-060,40
2025-02,SKU-061,130
2025-02,SKU-062,303
2025-02,SKU-063,236
2025-02,SKU-064,133
2025-02,SKU-065,42
2025-02,SKU-066,94
2025-02,SKU-067,216
2025-02,SKU-068,397
2025-02,SKU-069,82
2025-02,SKU-070,228
2025-02,SKU-071,49
2025-02,SKU-072,162
2025-02,SKU-073,124
2025-02,SKU-074,92
2025-02,SKU-075,87
2025-02,SKU-076,224
2025-02,SKU-077,409
2025-02,SKU-078,687
2025-02,SKU-079,26
2025-02,SKU-080,82
2025-02,SKU-081,27
2025-02,SKU-082,263
2025-02,SKU-083,94
2025-02,SKU-084,139
2025-02,SKU-085,300
2025-02,SKU-086,90
2025-02,SKU-087,439
2025-02,SKU-088,120
2025-02,SKU-089,77
2025-02,SKU-090,285
2025-02,SKU-091,79
2025-02,SKU-092,56
2025-02,SKU-093,222
2025-02,SKU-094,161
2025-02,SKU-095,141
2025-02,SKU-096,69
2025-02,SKU-097,59
2025-02,SKU-098,108
2025-02,SKU-099,59
2025-02,SKU-100,123
2025-02,SKU-101,166
2025-02,SKU-102,26
2025-02,SKU-103,90
2025-02,SKU-104,153
2025-02,SKU-105,109
2025-02,SKU-106,145
2025-02,SKU-107,288
2025-02,SKU-108,31
2025-02,SKU-109,256
2025-02,SKU-110,58
2025-02,SKU-111,70
2025-02,SKU-112,183
2025-02,SKU-113,31
2025-02,SKU-114,97
2025-02,SKU-115,74
2025-02,SKU-116,35
2025-02,SKU-117,54
2025-02,SKU-118,751
2025-02,SKU-119,288
2025-02,SKU-120,17
2025-02,SKU-121,153
2025-02,SKU-122,261
2025-02,SKU-123,160
2025-02,SKU-124,206
2025-02,SKU-125,183
2025-02,SKU-126,65
2025-02,SKU-127,207
2025-02,SKU-128,88
2025-03,SKU-001,328
2025-03,SKU-002,82
2025-03,SKU-003,207
2025-03,SKU-004,541
2025-03,SKU-005,50
2025-03,SKU-006,160
2025-03,SKU-007,287
2025-03,SKU-008,125
2025-03,SKU-009,454
2025-03,SKU-010,162
2025-03,SKU-011,279
2025-03,SKU-012,137
2025-03,SKU-013,866
2025-03,SKU-014,108
2025-03,SKU-015,189
2025-03,SKU-016,264
2025-03,SKU-017,436
2025-03,SKU-018,82
2025-03,SKU-019,610
2025-03,SKU-020,55
2025-03,SKU-021,419
2025-03,SKU-022,137
2025-03,SKU-023,93
2025-03,SKU-024,16
2025-03,SKU-025,303
2025-03,SKU-026,255
2025-03,SKU-027,165
2025-03,SKU-028,146
2025-03,SKU-029,36
2025-03,SKU-030,385
2025-03,SKU-031,112
2025-03,SKU-032,140
2025-03,SKU-033,162
2025-03,SKU-034,172
2025-03,SKU-035,65
2025-03,SKU-036,63
2025-03,SKU-037,182
2025-03,SKU-038,97
2025-03,SKU-039,318
2025-03,SKU-040,192
2025-03,SKU-041,572
2025-03,SKU-042,23
2025-03,SKU-043,207
2025-03,SKU-044,111
2025-03,SKU-045,90
2025-03,SKU-046,78
2025-03,SKU-047,81
2025-03,SKU-048,110
2025-03,SKU-049,128
2025-03,SKU-050,38
2025-03,SKU-051,111
2025-03,SKU-052,127
2025-03,SKU-053,113
2025-03,SKU-054,138
2025-03,SKU-055,242
2025-03,SKU-056,61
2025-03,SKU-057,210
2025-03,SKU-058,323
2025-03,SKU-059,42
2025-03,SKU-060,48
2025-03,SKU-061,139
2025-03,SKU-062,323
2025-03,SKU-063,228
2025-03,SKU-064,244
2025-03,SKU-065,50
2025-03,SKU-066,119
2025-03,SKU-067,236
2025-03,SKU-068,395
2025-03,SKU-069,94
2025-03,SKU-070,297
2025-03,SKU-071,79
2025-03,SKU-072,228
2025-03,SKU-073,151
2025-03,SKU-074,121
2025-03,SKU-075,94
2025-03,SKU-076,282
2025-03,SKU-077,434
2025-03,SKU-078,704
2025-03,SKU-079,25
2025-03,SKU-080,92
2025-03,SKU-081,36
2025-03,SKU-082,269
2025-03,SKU-083,129
2025-03,SKU-084,108
2025-03,SKU-085,324
2025-03,SKU-086,72
2025-03,SKU-087,491
2025-03,SKU-088,133
2025-03,SKU-089,107
2025-03,SKU-090,294
2025-03,SKU-091,69
2025-03,SKU-092,85
2025-03,SKU-093,247
2025-03,SKU-094,156
2025-03,SKU-095,137
2025-03,SKU-096,97
2025-03,SKU-097,69
2025-03,SKU-098,95
2025-03,SKU-099,75
2025-03,SKU-100,126
2025-03,SKU-101,203
2025-03,SKU-102,29
2025-03,SKU-103,96
2025-03,SKU-104,195
2025-03,SKU-105,101
2025-03,SKU-106,187
2025-03,SKU-107,361
2025-03,SKU-108,24
2025-03,SKU-109,268
2025-03,SKU-110,86
2025-03,SKU-111,81
2025-03,SKU-112,261
2025-03,SKU-113,45
2025-03,SKU-114,116
2025-03,SKU-115,92
2025-03,SKU-116,63
2025-03,SKU-117,68
2025-03,SKU-118,934
2025-03,SKU-119,325
2025-03,SKU-120,23
2025-03,SKU-121,193
2025-03,SKU-122,347
2025-03,SKU-123,175
2025-03,SKU-124,208
2025-03,SKU-125,206
2025-03,SKU-126,67
2025-03,SKU-127,190
2025-03,SKU-128,89
2025-04,SKU-001,318
2025-04,SKU-002,96
2025-04,SKU-003,247
2025-04,SKU-004,441
2025-04,SKU-005,52
2025-04,SKU-006,137
2025-04,SKU-007,247
2025-04,SKU-008,120
2025-04,SKU-009,377
2025-04,SKU-010,165
2025-04,SKU-011,256
2025-04,SKU-012,117
2025-04,SKU-013,715
2025-04,SKU-014,84
2025-04,SKU-015,159
2025-04,SKU-016,273
2025-04,SKU-017,351
2025-04,SKU-018,61
2025-04,SKU-019,530
2025-04,SKU-020,52
2025-04,SKU-021,331
2025-04,SKU-022,121
2025-04,SKU-023,85
2025-04,SKU-024,29
2025-04,SKU-025,278
2025-04,SKU-026,207
2025-04,SKU-027,136
2025-04,SKU-028,161
2025-04,SKU-029,34
2025-04,SKU-030,368
2025-04,SKU-031,92
2025-04,SKU-032,106
2025-04,SKU-033,181
2025-04,SKU-034,142
2025-04,SKU-035,55
2025-04,SKU-036,61
2025-04,SKU-037,143
2025-04,SKU-038,83
2025-04,SKU-039,313
2025-04,SKU-040,227
2025-04,SKU-041,603
2025-04,SKU-042,36
2025-04,SKU-043,201
2025-04,SKU-044,134
2025-04,SKU-045,110
2025-04,SKU-046,92
2025-04,SKU-047,84
2025-04,SKU-048,123
2025-04,SKU-049,132
2025-04,SKU-050,32
2025-04,SKU-051,90
2025-04,SKU-052,120
2025-04,SKU-053,132
2025-04,SKU-054,162
2025-04,SKU-055,233
2025-04,SKU-056,36
2025-04,SKU-057,246
2025-04,SKU-058,364
2025-04,SKU-059,48
2025-04,SKU-060,47
2025-04,SKU-061,141
2025-04,SKU-062,309
2025-04,SKU-063,257
2025-04,SKU-064,187
2025-04,SKU-065,47
2025-04,SKU-066,88
2025-04,SKU-067,234
2025-04,SKU-068,313
2025-04,SKU-069,81
2025-04,SKU-070,256
2025-04,SKU-071,42
2025-04,SKU-072,223
2025-04,SKU-073,123
2025-04,SKU-074,78
2025-04,SKU-075,85
2025-04,SKU-076,239
2025-04,SKU-077,333
2025-04,SKU-078,605
2025-04,SKU-079,32
2025-04,SKU-080,78
2025-04,SKU-081,29
2025-04,SKU-082,223
2025-04,SKU-083,87
2025-04,SKU-084,109
2025-04,SKU-085,274
2025-04,SKU-086,71
2025-04,SKU-087,409
2025-04,SKU-088,131
2025-04,SKU-089,82
2025-04,SKU-090,244
2025-04,SKU-091,74
2025-04,SKU-092,64
2025-04,SKU-093,225
2025-04,SKU-094,148
2025-04,SKU-095,129
2025-04,SKU-096,79
2025-04,SKU-097,55
2025-04,SKU-098,115
2025-04,SKU-099,79
2025-04,SKU-100,132
2025-04,SKU-101,214
2025-04,SKU-102,25
2025-04,SKU-103,103
2025-04,SKU-104,209
2025-04,SKU-105,102
2025-04,SKU-106,207
2025-04,SKU-107,338
2025-04,SKU-108,49
2025-04,SKU-109,306
2025-04,SKU-110,93
2025-04,SKU-111,91
2025-04,SKU-112,210
2025-04,SKU-113,33
2025-04,SKU-114,121
2025-04,SKU-115,98
2025-04,SKU-116,79
2025-04,SKU-117,57
2025-04,SKU-118,936
2025-04,SKU-119,392
2025-04,SKU-120,33
2025-04,SKU-121,173
2025-04,SKU-122,313
2025-04,SKU-123,180
2025-04,SKU-124,211
2025-04,SKU-125,184
2025-04,SKU-126,84
2025-04,SKU-127,216
2025-04,SKU-128,93
2025-05,SKU-001,294
2025-05,SKU-002,65
2025-05,SKU-003,213
2025-05,SKU-004,457
2025-05,SKU-005,58
2025-05,SKU-006,121
2025-05,SKU-007,228
2025-05,SKU-008,133
2025-05,SKU-009,392
2025-05,SKU-010,129
2025-05,SKU-011,238
2025-05,SKU-012,84
2025-05,SKU-013,689
2025-05,SKU-014,81
2025-05,SKU-015,161
2025-05,SKU-016,224
2025-05,SKU-017,344
2025-05,SKU-018,54
2025-05,SKU-019,460
2025-05,SKU-020,22
2025-05,SKU-021,362
2025-05,SKU-022,120
2025-05,SKU-023,91
2025-05,SKU-024,15
2025-05,SKU-025,328
2025-05,SKU-026,188
2025-05,SKU-027,141
2025-05,SKU-028,140
2025-05,SKU-029,34
2025-05,SKU-030,390
2025-05,SKU-031,85
2025-05,SKU-032,195
2025-05,SKU-033,207
2025-05,SKU-034,173
2025-05,SKU-035,57
2025-05,SKU-036,77
2025-05,SKU-037,204
2025-05,SKU-038,110
2025-05,SKU-039,373
2025-05,SKU-040,296
2025-05,SKU-041,698
2025-05,SKU-042,41
2025-05,SKU-043,283
2025-05,SKU-044,132
2025-05,SKU-045,101
2025-05,SKU-046,126
2025-05,SKU-047,110
2025-05,SKU-048,155
2025-05,SKU-049,165
2025-05,SKU-050,42
2025-05,SKU-051,112
2025-05,SKU-052,142
2025-05,SKU-053,107
2025-05,SKU-054,179
2025-05,SKU-055,243
2025-05,SKU-056,46
2025-05,SKU-057,238
2025-05,SKU-058,331
2025-05,SKU-059,67
2025-05,SKU-060,57
2025-05,SKU-061,140
2025-05,SKU-062,378
2025-05,SKU-063,222
2025-05,SKU-064,223
2025-05,SKU-065,37
2025-05,SKU-066,99
2025-05,SKU-067,223
2025-05,SKU-068,356
2025-05,SKU-069,83
2025-05,SKU-070,288
2025-05,SKU-071,47
2025-05,SKU-072,169
2025-05,SKU-073,139
2025-05,SKU-074,67
2025-05,SKU-075,67
2025-05,SKU-076,208
2025-05,SKU-077,304
2025-05,SKU-078,470
2025-05,SKU-079,29
2025-05,SKU-080,91
2025-05,SKU-081,28
2025-05,SKU-082,215
2025-05,SKU-083,82
2025-05,SKU-084,72
2025-05,SKU-085,248
2025-05,SKU-086,66
2025-05,SKU-087,427
2025-05,SKU-088,165
2025-05,SKU-089,79
2025-05,SKU-090,279
2025-05,SKU-091,81
2025-05,SKU-092,67
2025-05,SKU-093,227
2025-05,SKU-094,138
2025-05,SKU-095,153
2025-05,SKU-096,93
2025-05,SKU-097,65
2025-05,SKU-098,112
2025-05,SKU-099,69
2025-05,SKU-100,153
2025-05,SKU-101,231
2025-05,SKU-102,33
2025-05,SKU-103,123
2025-05,SKU-104,271
2025-05,SKU-105,128
2025-05,SKU-106,219
2025-05,SKU-107,444
2025-05,SKU-108,61
2025-05,SKU-109,341
2025-05,SKU-110,97
2025-05,SKU-111,94
2025-05,SKU-112,309
2025-05,SKU-113,52
2025-05,SKU-114,133
2025-05,SKU-115,103
2025-05,SKU-116,72
2025-05,SKU-117,69
2025-05,SKU-118,1034
2025-05,SKU-119,374
2025-05,SKU-120,29
2025-05,SKU-121,172
2025-05,SKU-122,314
2025-05,SKU-123,198
2025-05,SKU-124,242
2025-05,SKU-125,215
2025-05,SKU-126,55
2025-05,SKU-127,236
2025-05,SKU-128,90
2025-06,SKU-001,276
2025-06,SKU-002,72
2025-06,SKU-003,163
2025-06,SKU-004,332
2025-06,SKU-005,43
2025-06,SKU-006,102
2025-06,SKU-007,181
2025-06,SKU-008,107
2025-06,SKU-009,357
2025-06,SKU-010,109
2025-06,SKU-011,208
2025-06,SKU-012,89
2025-06,SKU-013,644
2025-06,SKU-014,63
2025-06,SKU-015,129
2025-06,SKU-016,130
2025-06,SKU-017,305
2025-06,SKU-018,59
2025-06,SKU-019,409
2025-06,SKU-020,32
2025-06,SKU-021,356
2025-06,SKU-022,100
2025-06,SKU-023,88
2025-06,SKU-024,17
2025-06,SKU-025,292
2025-06,SKU-026,242
2025-06,SKU-027,189
2025-06,SKU-028,179
2025-06,SKU-029,31
2025-06,SKU-030,399
2025-06,SKU-031,114
2025-06,SKU-032,158
2025-06,SKU-033,218
2025-06,SKU-034,221
2025-06,SKU-035,61
2025-06,SKU-036,76
2025-06,SKU-037,227
2025-06,SKU-038,123
2025-06,SKU-039,388
2025-06,SKU-040,242
2025-06,SKU-041,746
2025-06,SKU-042,41
2025-06,SKU-043,236
2025-06,SKU-044,120
2025-06,SKU-045,115
2025-06,SKU-046,121
2025-06,SKU-047,115
2025-06,SKU-048,127
2025-06,SKU-049,147
2025-06,SKU-050,40
2025-06,SKU-051,95
2025-06,SKU-052,165
2025-06,SKU-053,122
2025-06,SKU-054,140
2025-06,SKU-055,248
2025-06,SKU-056,50
2025-06,SKU-057,220
2025-06,SKU-058,350
2025-06,SKU-059,58
2025-06,SKU-060,51
2025-06,SKU-061,149
2025-06,SKU-062,287
2025-06,SKU-063,215
2025-06,SKU-064,193
2025-06,SKU-065,41
2025-06,SKU-066,88
2025-06,SKU-067,190
2025-06,SKU-068,318
2025-06,SKU-069,83
2025-06,SKU-070,220
2025-06,SKU-071,42
2025-06,SKU-072,173
2025-06,SKU-073,89
2025-06,SKU-074,60
2025-06,SKU-075,71
2025-06,SKU-076,206
2025-06,SKU-077,268
2025-06,SKU-078,469
2025-06,SKU-079,20
2025-06,SKU-080,63
2025-06,SKU-081,36
2025-06,SKU-082,231
2025-06,SKU-083,100
2025-06,SKU-084,76
2025-06,SKU-085,266
2025-06,SKU-086,80
2025-06,SKU-087,421
2025-06,SKU-088,120
2025-06,SKU-089,73
2025-06,SKU-090,311
2025-06,SKU-091,81
2025-06,SKU-092,92
2025-06,SKU-093,266
2025-06,SKU-094,185
2025-06,SKU-095,166
2025-06,SKU-096,117
2025-06,SKU-097,75
2025-06,SKU-098,128
2025-06,SKU-099,84
2025-06,SKU-100,175
2025-06,SKU-101,262
2025-06,SKU-102,28
2025-06,SKU-103,143
2025-06,SKU-104,297
2025-06,SKU-105,160
2025-06,SKU-106,229
2025-06,SKU-107,461
2025-06,SKU-108,51
2025-06,SKU-109,363
2025-06,SKU-110,87
2025-06,SKU-111,100
2025-06,SKU-112,216
2025-06,SKU-113,54
2025-06,SKU-114,126
2025-06,SKU-115,115
2025-06,SKU-116,53
2025-06,SKU-117,63
2025-06,SKU-118,968
2025-06,SKU-119,365
2025-06,SKU-120,25
2025-06,SKU-121,171
2025-06,SKU-122,295
2025-06,SKU-123,172
2025-06,SKU-124,216
2025-06,SKU-125,156
2025-06,SKU-126,51
2025-06,SKU-127,178
2025-06,SKU-128,84
2025-07,SKU-001,271
2025-07,SKU-002,65
2025-07,SKU-003,167
2025-07,SKU-004,431
2025-07,SKU-005,52
2025-07,SKU-006,117
2025-07,SKU-007,158
2025-07,SKU-008,93
2025-07,SKU-009,279
2025-07,SKU-010,128
2025-07,SKU-011,187
2025-07,SKU-012,97
2025-07,SKU-013,561
2025-07,SKU-014,76
2025-07,SKU-015,136
2025-07,SKU-016,174
2025-07,SKU-017,357
2025-07,SKU-018,56
2025-07,SKU-019,454
2025-07,SKU-020,48
2025-07,SKU-021,359
2025-07,SKU-022,134
2025-07,SKU-023,68
2025-07,SKU-024,14
2025-07,SKU-025,353
2025-07,SKU-026,250
2025-07,SKU-027,189
2025-07,SKU-028,201
2025-07,SKU-029,30
2025-07,SKU-030,428
2025-07,SKU-031,118
2025-07,SKU-032,190
2025-07,SKU-033,258
2025-07,SKU-034,256
2025-07,SKU-035,80
2025-07,SKU-036,86
2025-07,SKU-037,217
2025-07,SKU-038,160
2025-07,SKU-039,429
2025-07,SKU-040,376
2025-07,SKU-041,792
2025-07,SKU-042,34
2025-07,SKU-043,245
2025-07,SKU-044,141
2025-07,SKU-045,134
2025-07,SKU-046,121
2025-07,SKU-047,108
2025-07,SKU-048,138
2025-07,SKU-049,142
2025-07,SKU-050,48
2025-07,SKU-051,103
2025-07,SKU-052,111
2025-07,SKU-053,118
2025-07,SKU-054,141
2025-07,SKU-055,229
2025-07,SKU-056,31
2025-07,SKU-057,210
2025-07,SKU-058,313
2025-07,SKU-059,48
2025-07,SKU-060,47
2025-07,SKU-061,112
2025-07,SKU-062,268
2025-07,SKU-063,222
2025-07,SKU-064,173
2025-07,SKU-065,44
2025-07,SKU-066,71
2025-07,SKU-067,155
2025-07,SKU-068,288
2025-07,SKU-069,59
2025-07,SKU-070,206
2025-07,SKU-071,49
2025-07,SKU-072,171
2025-07,SKU-073,83
2025-07,SKU-074,63
2025-07,SKU-075,71
2025-07,SKU-076,134
2025-07,SKU-077,276
2025-07,SKU-078,469
2025-07,SKU-079,22
2025-07,SKU-080,83
2025-07,SKU-081,33
2025-07,SKU-082,239
2025-07,SKU-083,80
2025-07,SKU-084,103
2025-07,SKU-085,278
2025-07,SKU-086,86
2025-07,SKU-087,494
2025-07,SKU-088,115
2025-07,SKU-089,109
2025-07,SKU-090,339
2025-07,SKU-091,117
2025-07,SKU-092,66
2025-07,SKU-093,296
2025-07,SKU-094,192
2025-07,SKU-095,191
2025-07,SKU-096,127
2025-07,SKU-097,73
2025-07,SKU-098,146
2025-07,SKU-099,92
2025-07,SKU-100,206
2025-07,SKU-101,276
2025-07,SKU-102,40
2025-07,SKU-103,146
2025-07,SKU-104,273
2025-07,SKU-105,153
2025-07,SKU-106,237
2025-07,SKU-107,488
2025-07,SKU-108,43
2025-07,SKU-109,379
2025-07,SKU-110,105
2025-07,SKU-111,99
2025-07,SKU-112,272
2025-07,SKU-113,46
2025-07,SKU-114,132
2025-07,SKU-115,92
2025-07,SKU-116,55
2025-07,SKU-117,61
2025-07,SKU-118,875
2025-07,SKU-119,344
2025-07,SKU-120,22
2025-07,SKU-121,162
2025-07,SKU-122,253
2025-07,SKU-123,159
2025-07,SKU-124,166
2025-07,SKU-125,172
2025-07,SKU-126,51
2025-07,SKU-127,152
2025-07,SKU-128,52
2025-08,SKU-001,204
2025-08,SKU-002,60
2025-08,SKU-003,151
2025-08,SKU-004,317
2025-08,SKU-005,50
2025-08,SKU-006,94
2025-08,SKU-007,181
2025-08,SKU-008,82
2025-08,SKU-009,285
2025-08,SKU-010,102
2025-08,SKU-011,197
2025-08,SKU-012,104
2025-08,SKU-013,603
2025-08,SKU-014,84
2025-08,SKU-015,138
2025-08,SKU-016,205
2025-08,SKU-017,357
2025-08,SKU-018,65
2025-08,SKU-019,517
2025-08,SKU-020,77
2025-08,SKU-021,418
2025-08,SKU-022,135
2025-08,SKU-023,88
2025-08,SKU-024,15
2025-08,SKU-025,384
2025-08,SKU-026,313
2025-08,SKU-027,214
2025-08,SKU-028,163
2025-08,SKU-029,47
2025-08,SKU-030,523
2025-08,SKU-031,134
2025-08,SKU-032,232
2025-08,SKU-033,275
2025-08,SKU-034,252
2025-08,SKU-035,103
2025-08,SKU-036,98
2025-08,SKU-037,234
2025-08,SKU-038,165
2025-08,SKU-039,489
2025-08,SKU-040,351
2025-08,SKU-041,850
2025-08,SKU-042,37
2025-08,SKU-043,278
2025-08,SKU-044,161
2025-08,SKU-045,128
2025-08,SKU-046,125
2025-08,SKU-047,117
2025-08,SKU-048,100
2025-08,SKU-049,163
2025-08,SKU-050,29
2025-08,SKU-051,85
2025-08,SKU-052,176
2025-08,SKU-053,96
2025-08,SKU-054,133
2025-08,SKU-055,214
2025-08,SKU-056,42
2025-08,SKU-057,212
2025-08,SKU-058,286
2025-08,SKU-059,52
2025-08,SKU-060,35
2025-08,SKU-061,132
2025-08,SKU-062,256
2025-08,SKU-063,193
2025-08,SKU-064,146
2025-08,SKU-065,31
2025-08,SKU-066,64
2025-08,SKU-067,162
2025-08,SKU-068,255
2025-08,SKU-069,59
2025-08,SKU-070,191
2025-08,SKU-071,45
2025-08,SKU-072,141
2025-08,SKU-073,99
2025-08,SKU-074,49
2025-08,SKU-075,80
2025-08,SKU-076,167
2025-08,SKU-077,299
2025-08,SKU-078,561
2025-08,SKU-079,15
2025-08,SKU-080,85
2025-08,SKU-081,40
2025-08,SKU-082,259
2025-08,SKU-083,109
2025-08,SKU-084,124
2025-08,SKU-085,318
2025-08,SKU-086,115
2025-08,SKU-087,561
2025-08,SKU-088,131
2025-08,SKU-089,111
2025-08,SKU-090,350
2025-08,SKU-091,110
2025-08,SKU-092,107
2025-08,SKU-093,311
2025-08,SKU-094,220
2025-08,SKU-095,177
2025-08,SKU-096,141
2025-08,SKU-097,86
2025-08,SKU-098,147
2025-08,SKU-099,101
2025-08,SKU-100,172
2025-08,SKU-101,306
2025-08,SKU-102,55
2025-08,SKU-103,136
2025-08,SKU-104,314
2025-08,SKU-105,152
2025-08,SKU-106,257
2025-08,SKU-107,446
2025-08,SKU-108,60
2025-08,SKU-109,362
2025-08,SKU-110,114
2025-08,SKU-111,101
2025-08,SKU-112,261
2025-08,SKU-113,51
2025-08,SKU-114,89
2025-08,SKU-115,77
2025-08,SKU-116,56
2025-08,SKU-117,47
2025-08,SKU-118,818
2025-08,SKU-119,289
2025-08,SKU-120,29
2025-08,SKU-121,137
2025-08,SKU-122,271
2025-08,SKU-123,143
2025-08,SKU-124,165
2025-08,SKU-125,146
2025-08,SKU-126,48
2025-08,SKU-127,145
2025-08,SKU-128,61
2025-09,SKU-001,216
2025-09,SKU-002,61
2025-09,SKU-003,145
2025-09,SKU-004,322
2025-09,SKU-005,38
2025-09,SKU-006,91
2025-09,SKU-007,175
2025-09,SKU-008,123
2025-09,SKU-009,303
2025-09,SKU-010,100
2025-09,SKU-011,194
2025-09,SKU-012,83
2025-09,SKU-013,670
2025-09,SKU-014,86
2025-09,SKU-015,174
2025-09,SKU-016,200
2025-09,SKU-017,396
2025-09,SKU-018,75
2025-09,SKU-019,601
2025-09,SKU-020,53
2025-09,SKU-021,433
2025-09,SKU-022,151
2025-09,SKU-023,135
2025-09,SKU-024,20
2025-09,SKU-025,381
2025-09,SKU-026,318
2025-09,SKU-027,210
2025-09,SKU-028,228
2025-09,SKU-029,51
2025-09,SKU-030,523
2025-09,SKU-031,153
2025-09,SKU-032,235
2025-09,SKU-033,280
2025-09,SKU-034,273
2025-09,SKU-035,89
2025-09,SKU-036,120
2025-09,SKU-037,240
2025-09,SKU-038,134
2025-09,SKU-039,418
2025-09,SKU-040,303
2025-09,SKU-041,782
2025-09,SKU-042,37
2025-09,SKU-043,250
2025-09,SKU-044,101
2025-09,SKU-045,97
2025-09,SKU-046,114
2025-09,SKU-047,76
2025-09,SKU-048,118
2025-09,SKU-049,137
2025-09,SKU-050,39
2025-09,SKU-051,84
2025-09,SKU-052,113
2025-09,SKU-053,90
2025-09,SKU-054,99
2025-09,SKU-055,196
2025-09,SKU-056,36
2025-09,SKU-057,182
2025-09,SKU-058,216
2025-09,SKU-059,33
2025-09,SKU-060,33
2025-09,SKU-061,102
2025-09,SKU-062,236
2025-09,SKU-063,138
2025-09,SKU-064,149
2025-09,SKU-065,34
2025-09,SKU-066,69
2025-09,SKU-067,130
2025-09,SKU-068,230
2025-09,SKU-069,73
2025-09,SKU-070,218
2025-09,SKU-071,41
2025-09,SKU-072,151
2025-09,SKU-073,113
2025-09,SKU-074,72
2025-09,SKU-075,72
2025-09,SKU-076,157
2025-09,SKU-077,336
2025-09,SKU-078,565
2025-09,SKU-079,23
2025-09,SKU-080,93
2025-09,SKU-081,28
2025-09,SKU-082,282
2025-09,SKU-083,125
2025-09,SKU-084,102
2025-09,SKU-085,321
2025-09,SKU-086,87
2025-09,SKU-087,587
2025-09,SKU-088,167
2025-09,SKU-089,119
2025-09,SKU-090,361
2025-09,SKU-091,120
2025-09,SKU-092,96
2025-09,SKU-093,361
2025-09,SKU-094,201
2025-09,SKU-095,210
2025-09,SKU-096,134
2025-09,SKU-097,91
2025-09,SKU-098,164
2025-09,SKU-099,120
2025-09,SKU-100,200
2025-09,SKU-101,310
2025-09,SKU-102,37
2025-09,SKU-103,149
2025-09,SKU-104,222
2025-09,SKU-105,148
2025-09,SKU-106,231
2025-09,SKU-107,409
2025-09,SKU-108,53
2025-09,SKU-109,320
2025-09,SKU-110,86
2025-09,SKU-111,73
2025-09,SKU-112,304
2025-09,SKU-113,34
2025-09,SKU-114,107
2025-09,SKU-115,74
2025-09,SKU-116,34
2025-09,SKU-117,59
2025-09,SKU-118,699
2025-09,SKU-119,270
2025-09,SKU-120,20
2025-09,SKU-121,125
2025-09,SKU-122,187
2025-09,SKU-123,98
2025-09,SKU-124,115
2025-09,SKU-125,115
2025-09,SKU-126,37
2025-09,SKU-127,136
2025-09,SKU-128,59
2025-10,SKU-001,218
2025-10,SKU-002,56
2025-10,SKU-003,172
2025-10,SKU-004,343
2025-10,SKU-005,48
2025-10,SKU-006,111
2025-10,SKU-007,201
2025-10,SKU-008,100
2025-10,SKU-009,348
2025-10,SKU-010,135
2025-10,SKU-011,237
2025-10,SKU-012,82
2025-10,SKU-013,767
2025-10,SKU-014,94
2025-10,SKU-015,156
2025-10,SKU-016,289
2025-10,SKU-017,444
2025-10,SKU-018,78
2025-10,SKU-019,674
2025-10,SKU-020,59
2025-10,SKU-021,479
2025-10,SKU-022,158
2025-10,SKU-023,110
2025-10,SKU-024,25
2025-10,SKU-025,484
2025-10,SKU-026,317
2025-10,SKU-027,225
2025-10,SKU-028,227
2025-10,SKU-029,55
2025-10,SKU-030,543
2025-10,SKU-031,127
2025-10,SKU-032,176
2025-10,SKU-033,258
2025-10,SKU-034,242
2025-10,SKU-035,93
2025-10,SKU-036,72
2025-10,SKU-037,249
2025-10,SKU-038,130
2025-10,SKU-039,378
2025-10,SKU-040,269
2025-10,SKU-041,732
2025-10,SKU-042,43
2025-10,SKU-043,218
2025-10,SKU-044,111
2025-10,SKU-045,105
2025-10,SKU-046,102
2025-10,SKU-047,84
2025-10,SKU-048,95
2025-10,SKU-049,138
2025-10,SKU-050,29
2025-10,SKU-051,79
2025-10,SKU-052,119
2025-10,SKU-053,83
2025-10,SKU-054,93
2025-10,SKU-055,167
2025-10,SKU-056,47
2025-10,SKU-057,153
2025-10,SKU-058,234
2025-10,SKU-059,33
2025-10,SKU-060,36
2025-10,SKU-061,106
2025-10,SKU-062,179
2025-10,SKU-063,153
2025-10,SKU-064,135
2025-10,SKU-065,37
2025-10,SKU-066,64
2025-10,SKU-067,171
2025-10,SKU-068,328
2025-10,SKU-069,82
2025-10,SKU-070,199
2025-10,SKU-071,45
2025-10,SKU-072,197
2025-10,SKU-073,94
2025-10,SKU-074,77
2025-10,SKU-075,78
2025-10,SKU-076,228
2025-10,SKU-077,400
2025-10,SKU-078,659
2025-10,SKU-079,24
